TeamId,TeamName,SubmissionDate,Score
4169849,mitubant,"2019-12-27 05:07:58",0.81901
4180967,PrithurajSingh,"2019-12-27 05:19:43",0.79754
4171704,sssLarry,"2019-12-27 05:20:06",0.82515
4179532,"Souren Hazra","2019-12-27 05:22:04",0.81288
4170813,"Kevin Garda","2019-12-27 05:22:55",0.81697
4182491,"Parul Pandey","2019-12-27 05:27:42",0.80061
4170964,marlon,"2019-12-27 05:30:03",0.78936
4181874,"Yogesh Daga","2019-12-27 05:45:08",0.80163
4179144,hidetomo,"2019-12-27 05:52:29",0.80163
4170962,"Wind Bear","2019-12-27 05:56:02",0.80674
4171723,midhunm5511,"2019-12-27 06:02:33",0.79652
4169849,mitubant,"2019-12-27 06:03:06",0.82004
4182558,"Shogo Ishida","2019-12-27 06:03:13",0.79345
4180548,GSD,"2019-12-27 06:22:37",0.75153
4179532,"Souren Hazra","2019-12-27 06:24:59",0.81697
4183301,Shyam,"2019-12-27 06:25:33",0.81186
4179857,"Ali Akbar Septiandri","2019-12-27 06:25:56",0.79141
4171993,vikram,"2019-12-27 06:28:52",0.81492
4183441,zhangpeng,"2019-12-27 06:44:24",0.57055
4179263,nietek,"2019-12-27 06:50:50",0.79856
4183426,revs96,"2019-12-27 06:53:58",0.77505
4174474,osot,"2019-12-27 06:57:41",0.80572
4182669,BeomSooKim,"2019-12-27 07:00:56",0.72699
4183457,lincer,"2019-12-27 07:06:13",0.77505
4178594,ShankarNara,"2019-12-27 07:06:25",0.77709
4183495,"Watanabe Masaya","2019-12-27 07:08:12",0.57055
4182094,"Patrick Chan","2019-12-27 07:14:54",0.82004
4183495,"Watanabe Masaya","2019-12-27 07:16:48",0.77505
4170507,"Priyanshu Kumar","2019-12-27 07:29:05",0.85173
4182094,"Patrick Chan","2019-12-27 07:34:11",0.83844
4179668,"Abhik Jha","2019-12-27 07:37:57",0.83333
4172870,"A. Lesniak","2019-12-27 07:39:29",0.81492
4174101,"Rahul Jain","2019-12-27 07:39:32",0.79959
4181479,"Wooho Jeon","2019-12-27 07:45:32",0.79141
4183152,"Mmr Bulbul","2019-12-27 07:46:12",0.80265
4176621,"Anatoly Zhukov","2019-12-27 07:52:27",0.82310
4183495,"Watanabe Masaya","2019-12-27 07:54:59",0.79345
4172060,Andy,"2019-12-27 08:05:43",0.80470
4178692,RK,"2019-12-27 08:11:38",0.82515
4183550,halogen,"2019-12-27 08:18:16",0.00000
4183550,halogen,"2019-12-27 08:21:41",0.65541
4179951,"Terry Chen","2019-12-27 08:23:40",0.80777
4181869,"Brice Zirakiza","2019-12-27 08:32:57",0.80265
4183803,NitinChaudhary,"2019-12-27 08:33:09",0.77505
4182407,Dromosys,"2019-12-27 08:38:06",0.82413
4180637,"Marcin Pionnier","2019-12-27 08:41:38",0.82515
4169842,Nayan,"2019-12-27 08:49:56",0.77914
4172225,RVK,"2019-12-27 08:57:37",0.82515
4175371,kawata,"2019-12-27 09:01:20",0.00000
4171096,"Mohsen Yazdinejad","2019-12-27 09:01:22",0.83128
4169578,Mashlyn,"2019-12-27 09:03:35",0.82515
4183881,"Pivtorak Yuri","2019-12-27 09:08:47",0.82515
4171537,"Tallal Habib","2019-12-27 09:10:43",0.82310
4182407,Dromosys,"2019-12-27 09:13:54",0.82515
4172085,Yassine,"2019-12-27 09:14:44",0.82106
4179951,"Terry Chen","2019-12-27 09:18:01",0.82617
4183927,mmmmyyyy,"2019-12-27 09:20:24",0.82515
4179364,Heuristics,"2019-12-27 09:30:52",0.80470
4172085,Yassine,"2019-12-27 09:31:08",0.82515
4176646,shuto,"2019-12-27 09:37:19",0.82208
4172343,"D Tejaswi Samrat","2019-12-27 09:48:29",0.80879
4184029,"Long Nguyen","2019-12-27 09:48:57",0.77505
4179364,Heuristics,"2019-12-27 09:50:06",0.81288
4175371,kawata,"2019-12-27 09:51:23",0.78629
4179532,"Souren Hazra","2019-12-27 09:55:28",0.82310
4173964,"Tsumbo Munyai","2019-12-27 10:03:23",0.77811
4173337,Arthur,"2019-12-27 10:05:31",0.82106
4181613,"Abubakr Hassan","2019-12-27 10:14:41",0.79550
4174101,"Rahul Jain","2019-12-27 10:24:54",0.80265
4176646,shuto,"2019-12-27 10:35:32",0.82924
4179989,"Max Scheijen","2019-12-27 10:39:13",0.82924
4180419,rollov,"2019-12-27 10:45:20",0.81186
4176621,"Anatoly Zhukov","2019-12-27 10:46:43",0.82413
4184190,"Samarth Sarin","2019-12-27 10:59:54",0.00000
4176152,"Fedor R","2019-12-27 11:13:02",0.00000
4178248,allones,"2019-12-27 11:13:10",0.80163
4172657,"Indra Lin","2019-12-27 11:13:59",0.80777
4176152,"Fedor R","2019-12-27 11:17:07",0.79243
4173513,"Ryo Namiki","2019-12-27 11:22:00",0.82515
4179429,VikashKumarSingh,"2019-12-27 11:27:02",0.79345
4184190,"Samarth Sarin","2019-12-27 11:27:28",0.57055
4184218,Pranay,"2019-12-27 11:27:34",0.00000
4170771,AliHamza,"2019-12-27 11:36:41",0.75869
4170561,Kenji,"2019-12-27 11:37:05",0.73210
4171258,"Arpan Sarkar","2019-12-27 11:50:55",0.80163
4173657,"Sergey Daniloff","2019-12-27 11:51:51",0.75255
4184190,"Samarth Sarin","2019-12-27 11:52:38",0.77402
4173513,"Ryo Namiki","2019-12-27 11:55:08",0.82617
4179774,"Lia Ristiana","2019-12-27 12:01:45",0.78936
4173513,"Ryo Namiki","2019-12-27 12:02:28",0.82822
4170771,AliHamza,"2019-12-27 12:11:21",0.76891
4170771,AliHamza,"2019-12-27 12:14:05",0.78936
4173964,"Tsumbo Munyai","2019-12-27 12:18:31",0.79754
4184565,schlerp,"2019-12-27 12:28:13",0.79754
4179429,VikashKumarSingh,"2019-12-27 12:37:35",0.80470
4170705,Bibek,"2019-12-27 12:47:12",0.83640
4181721,"King Prawns","2019-12-27 12:51:30",0.80572
4176152,"Fedor R","2019-12-27 13:07:46",0.79652
4170264,szelee,"2019-12-27 13:10:49",0.85378
4184045,"Sergey Murylev","2019-12-27 13:53:10",0.81492
4171463,"Sriram Ramanathan","2019-12-27 13:53:39",0.81901
4179859,Thanos,"2019-12-27 13:55:54",0.77505
4184045,"Sergey Murylev","2019-12-27 14:01:16",0.82515
4173456,"Saurabh Kumar","2019-12-27 14:08:06",0.84867
4171134,HDKIM,"2019-12-27 14:12:17",0.82515
4180164,"Amit Maurya","2019-12-27 14:20:13",0.77300
4172944,"Michael Diggin","2019-12-27 14:33:14",0.79856
4171874,"Rafał Baka","2019-12-27 15:03:47",0.82515
4181991,"Israel Abebe","2019-12-27 15:07:31",0.82617
4175755,kaushikrangarajan,"2019-12-27 15:07:53",0.82719
4172116,"Evgenia Raikakou","2019-12-27 15:08:07",0.78118
4179477,"Vikram Murthy","2019-12-27 15:31:50",0.79447
4181991,"Israel Abebe","2019-12-27 15:35:59",0.82822
4182334,TimzaF,"2019-12-27 15:36:08",0.58588
4170243,xhlulu,"2019-12-27 15:38:38",0.81697
4185307,Winner,"2019-12-27 15:38:40",0.82515
4185058,"Claudio Fanconi","2019-12-27 15:45:03",0.43251
4177008,FooQoo,"2019-12-27 15:52:45",0.80163
4172298,"Chris X","2019-12-27 15:56:12",0.81595
4171532,T_N_Z,"2019-12-27 16:13:52",0.80777
4177890,"Marek Nurzynski","2019-12-27 16:15:38",0.82515
4185058,"Claudio Fanconi","2019-12-27 16:18:13",0.82515
4173543,"Tarandeep Singh","2019-12-27 16:19:32",0.79652
4171558,"Noob Saibot","2019-12-27 16:21:19",0.81799
4169782,"Joseph Batz","2019-12-27 16:23:18",0.83026
4185400,Adam,"2019-12-27 16:29:13",0.79754
4184680,"Ahmed Mohamed","2019-12-27 16:30:30",0.57055
4177890,"Marek Nurzynski","2019-12-27 16:32:11",0.82617
4176621,"Anatoly Zhukov","2019-12-27 16:32:27",0.82515
4185400,Adam,"2019-12-27 16:38:24",0.80061
4185324,"Ritesh Sinha","2019-12-27 16:49:56",0.78118
4174704,"r123456 #2","2019-12-27 16:51:04",0.74028
4184680,"Ahmed Mohamed","2019-12-27 16:59:37",0.77505
4174520,"Goutham Dommaraju","2019-12-27 17:02:48",0.80470
4182451,"Mike Pegnam","2019-12-27 17:05:04",0.56441
4177932,"Alexey Voytsekhovskiy","2019-12-27 17:26:18",0.77505
4185524,"Roshni Naidu","2019-12-27 17:29:06",0.79652
4175660,"Asylzhan Akynova","2019-12-27 17:34:38",0.77096
4180081,"Ankit Kumar Saini","2019-12-27 17:42:24",0.57055
4185502,"James Lee","2019-12-27 17:43:50",0.77811
4172116,"Evgenia Raikakou","2019-12-27 17:47:28",0.79754
4184462,"Adrian Brodzik","2019-12-27 17:50:01",0.64928
4171050,sashibhushan,"2019-12-27 17:56:59",0.79345
4175660,"Asylzhan Akynova","2019-12-27 17:58:39",0.79038
4184501,"Gautam J","2019-12-27 18:00:48",0.79856
4174704,"r123456 #2","2019-12-27 18:24:03",0.78527
4185502,"James Lee","2019-12-27 18:26:26",0.79447
4172547,MattFreeman,"2019-12-27 18:30:08",0.77096
4185839,"Krusnik 02","2019-12-27 18:34:19",0.74028
4185772,Ballu_Suman,"2019-12-27 18:38:04",0.77607
4174735,"Disaster Prevention","2019-12-27 18:44:06",0.82515
4177910,"Adam Jirovský","2019-12-27 18:45:56",0.79243
4185839,"Krusnik 02","2019-12-27 18:46:13",0.78936
4178248,allones,"2019-12-27 18:49:39",0.82515
4185502,"James Lee","2019-12-27 18:59:19",0.79652
4177910,"Adam Jirovský","2019-12-27 19:15:07",0.80368
4185840,"sawan saxena","2019-12-27 19:18:18",0.57055
4185682,beejeh,"2019-12-27 19:21:12",0.77505
4185184,ShukhratKhodjaev,"2019-12-27 19:23:15",0.75971
4185791,Malderiere,"2019-12-27 19:27:11",0.79243
4180648,RobertYoung,"2019-12-27 19:35:25",0.82106
4184211,"Naba Ranjan","2019-12-27 19:35:57",0.79345
4171465,"Adam Louly","2019-12-27 19:37:40",0.82515
4173801,Firewalker,"2019-12-27 19:39:01",0.80879
4174574,"Thiago G. Santos","2019-12-27 19:39:02",0.79959
4185184,ShukhratKhodjaev,"2019-12-27 19:49:48",0.78936
4174855,Rackhun,"2019-12-27 19:50:43",0.83435
4173801,Firewalker,"2019-12-27 20:19:18",0.81901
4184462,"Adrian Brodzik","2019-12-27 20:25:37",0.70858
4169629,ortnalic,"2019-12-27 20:53:45",0.81697
4182451,"Mike Pegnam","2019-12-27 21:11:08",0.79243
4169629,ortnalic,"2019-12-27 21:16:04",0.81901
4182039,"Petter Hetland","2019-12-27 21:21:44",0.80879
4169490,"Paulo Pinto","2019-12-27 21:32:16",0.84151
4169629,ortnalic,"2019-12-27 21:35:05",0.82515
4169946,"Mikołaj Morzy","2019-12-27 21:45:58",0.58282
4169946,"Mikołaj Morzy","2019-12-27 21:47:51",0.58384
4169946,"Mikołaj Morzy","2019-12-27 21:49:45",0.58588
4169875,"Mike Leske","2019-12-27 21:54:15",0.82310
4172217,"Daniele Maccagnola","2019-12-27 22:13:02",0.82413
4170243,xhlulu,"2019-12-27 22:14:46",0.81901
4186217,"Isamu Yamashita","2019-12-27 22:21:23",0.80674
4184789,შალვა,"2019-12-27 22:33:42",0.78220
4184789,შალვა,"2019-12-27 22:46:35",0.79652
4173921,"Dan T","2019-12-27 23:13:56",0.73312
4186289,致Great,"2019-12-27 23:17:00",0.57055
4173943,Koneru,"2019-12-27 23:21:42",0.82719
4181613,"Abubakr Hassan","2019-12-27 23:33:45",0.82719
4186342,"Taras L.","2019-12-27 23:44:07",0.57055
4174704,"r123456 #2","2019-12-28 00:01:51",0.79038
4174704,"r123456 #2","2019-12-28 00:09:23",0.79345
4169782,"Joseph Batz","2019-12-28 00:11:28",0.83844
4183403,xchai,"2019-12-28 00:17:30",0.66359
4174891,"Siarhei Melnik","2019-12-28 00:18:29",0.57668
4178380,"Hartmut Ott","2019-12-28 00:30:34",0.84560
4184680,"Ahmed Mohamed","2019-12-28 00:35:40",0.82515
4171349,ADHDs,"2019-12-28 00:57:46",0.75460
4171266,"Thiago Preischadt","2019-12-28 00:59:14",0.79550
4174520,"Goutham Dommaraju","2019-12-28 01:27:23",0.82106
4181102,Ste_,"2019-12-28 01:36:54",0.80470
4182451,"Mike Pegnam","2019-12-28 01:46:55",0.79652
4186301,"Christian Alvarez","2019-12-28 01:55:34",0.68507
4169636,"John David Parsons","2019-12-28 02:05:45",0.81697
4174947,"Linggih Saputro","2019-12-28 02:32:57",0.82515
4173921,"Dan T","2019-12-28 02:39:35",0.77300
4186537,"Manju Anandakrishnan","2019-12-28 02:46:02",0.77505
4186548,BoraUyumazturk,"2019-12-28 02:56:40",0.82515
4177226,abcd,"2019-12-28 03:01:42",0.83640
4186198,"King Yiu Suen","2019-12-28 03:12:57",0.69631
4170696,quercus29,"2019-12-28 03:26:37",0.77505
4171320,"Ashish Kumar","2019-12-28 03:34:56",0.80674
4170205,choal,"2019-12-28 03:44:35",0.83333
4169636,"John David Parsons","2019-12-28 03:54:42",0.82413
4186289,致Great,"2019-12-28 03:55:56",0.76891
4170205,choal,"2019-12-28 04:03:54",0.83844
4186198,"King Yiu Suen","2019-12-28 04:05:29",0.70040
4186730,Gabriel,"2019-12-28 04:14:31",0.82515
4186717,"Sammy Klasfeld","2019-12-28 04:18:00",0.79652
4186683,"Tinys ","2019-12-28 04:34:21",0.82617
4186730,Gabriel,"2019-12-28 05:06:39",0.83128
4171532,T_N_Z,"2019-12-28 05:09:44",0.80879
4171320,"Ashish Kumar","2019-12-28 05:16:57",0.81288
4171558,"Noob Saibot","2019-12-28 05:19:05",0.82208
4186537,"Manju Anandakrishnan","2019-12-28 05:26:38",0.77607
4185768,JStrong,"2019-12-28 05:37:23",0.78323
4170496,"Ramu Chilakamarri","2019-12-28 05:46:24",0.75357
4185768,JStrong,"2019-12-28 05:53:36",0.78936
4186918,"Matthew Bayisa","2019-12-28 06:08:13",0.82515
4176153,"Shalabh Srivastava","2019-12-28 06:34:13",0.78732
4178938,"Richard Rossmann","2019-12-28 06:47:55",0.78936
4185840,"sawan saxena","2019-12-28 06:54:37",0.79652
4169672,dm3,"2019-12-28 06:57:13",0.70756
4184501,"Gautam J","2019-12-28 07:14:48",0.80061
4173422,DeepSJain,"2019-12-28 07:19:20",0.94683
4173329,pansun,"2019-12-28 07:31:09",0.79652
4179266,kishorkumarJha,"2019-12-28 07:32:00",0.57055
4187116,"Charlotte Sean","2019-12-28 07:35:40",0.82515
4170496,"Ramu Chilakamarri","2019-12-28 07:36:54",0.77402
4186597,"Conner McBride","2019-12-28 07:37:31",0.78016
4185930,RyanYuan,"2019-12-28 07:39:58",0.80572
4182198,ADBH,"2019-12-28 07:47:10",0.82106
4171532,T_N_Z,"2019-12-28 07:48:56",0.82106
4183403,xchai,"2019-12-28 08:03:13",0.76687
4172408,mahmoudvaziri,"2019-12-28 08:09:37",0.76891
4177226,abcd,"2019-12-28 08:09:50",0.83742
4171532,T_N_Z,"2019-12-28 08:12:55",0.82515
4179266,kishorkumarJha,"2019-12-28 08:19:34",0.65337
4173288,Devicharith,"2019-12-28 08:26:47",0.82004
4176580,"Utkarsh nigam","2019-12-28 08:33:33",0.77811
4171449,mike,"2019-12-28 08:35:32",0.82413
4176580,"Utkarsh nigam","2019-12-28 08:35:50",0.79141
4174855,Rackhun,"2019-12-28 08:59:35",0.83640
4175273,"Rajeev Kumar","2019-12-28 09:04:07",0.77811
4184211,"Naba Ranjan","2019-12-28 09:20:22",0.79447
4180081,"Ankit Kumar Saini","2019-12-28 09:28:21",0.78425
4187134,SanjeevKumar,"2019-12-28 09:32:15",0.77505
4184211,"Naba Ranjan","2019-12-28 09:45:47",0.79754
4169988,"amjad hanesh","2019-12-28 09:49:29",0.78425
4187462,"Kavish Goyal","2019-12-28 09:58:16",0.57055
4178938,"Richard Rossmann","2019-12-28 10:33:19",0.79447
4185713,"Michal Daniluk","2019-12-28 10:33:42",0.51942
4185713,"Michal Daniluk","2019-12-28 10:47:06",0.79243
4169816,andrezio,"2019-12-28 10:51:36",0.82413
4180404,"Roland Stenger","2019-12-28 10:53:45",0.77096
4175658,"Krystian Dennis","2019-12-28 11:11:41",0.80368
4179249,"Miles Perry","2019-12-28 11:13:24",0.78629
4186596,"Zhuang Jia","2019-12-28 11:18:58",0.82208
4186312,vishal,"2019-12-28 11:22:18",0.78323
4184190,"Samarth Sarin","2019-12-28 11:37:26",0.82310
4172837,RicoMeinl,"2019-12-28 11:49:37",0.77607
4173722,"Nitin Mukesh","2019-12-28 11:51:05",0.77505
4177890,"Marek Nurzynski","2019-12-28 11:55:15",0.82719
4173722,"Nitin Mukesh","2019-12-28 12:05:15",0.78220
4187868,"Matt Tranov","2019-12-28 12:11:13",0.77096
4181479,"Wooho Jeon","2019-12-28 12:12:04",0.82004
4178075,MohitJain,"2019-12-28 12:13:01",0.82004
4183257,dare,"2019-12-28 12:17:49",0.46012
4172837,RicoMeinl,"2019-12-28 12:20:00",0.79754
4173726,Nur988,"2019-12-28 12:22:15",0.79652
4179249,"Miles Perry","2019-12-28 12:35:59",0.79856
4177890,"Marek Nurzynski","2019-12-28 12:36:48",0.82924
4187657,"Ziyuan Qin","2019-12-28 12:40:58",0.82515
4177537,Akahachi,"2019-12-28 12:55:50",0.79243
4179556,"Mykhailo Nedodai","2019-12-28 12:58:10",0.83844
4177435,hammoo,"2019-12-28 13:05:07",0.79447
4171736,user,"2019-12-28 13:05:24",0.83435
4188074,"Faysal islam","2019-12-28 13:08:27",0.79652
4173780,"Arpan Dalal","2019-12-28 13:31:35",0.79141
4186730,Gabriel,"2019-12-28 13:37:10",0.84151
4188077,"Andrew Lukyanenko","2019-12-28 13:39:49",0.79856
4188074,"Faysal islam","2019-12-28 13:47:36",0.82413
4179499,wtf,"2019-12-28 13:49:41",0.00000
4173722,"Nitin Mukesh","2019-12-28 13:55:25",0.80368
4186312,vishal,"2019-12-28 13:59:38",0.79345
4182549,sunshine,"2019-12-28 14:01:34",0.82515
4186312,vishal,"2019-12-28 14:01:42",0.80981
4179499,wtf,"2019-12-28 14:07:06",0.78936
4186289,致Great,"2019-12-28 14:07:14",0.80572
4183257,dare,"2019-12-28 14:08:14",0.58179
4179364,Heuristics,"2019-12-28 14:11:37",0.81697
4177299,"Xiaojin Zhou","2019-12-28 14:13:01",0.81595
4171159,"vishnu vardhan","2019-12-28 14:13:14",0.79243
4188070,xsthunder,"2019-12-28 14:14:18",0.81390
4173780,"Arpan Dalal","2019-12-28 14:42:33",0.79754
4181479,"Wooho Jeon","2019-12-28 14:46:47",0.82106
4180648,RobertYoung,"2019-12-28 15:01:44",0.82924
4187134,SanjeevKumar,"2019-12-28 15:04:45",0.82004
4169951,"Wei Ann","2019-12-28 15:07:29",0.80265
4173614,"Sujan Dutta","2019-12-28 15:09:52",0.80265
4173559,"vivek l alex","2019-12-28 15:10:07",0.79038
4186289,致Great,"2019-12-28 15:18:20",0.80981
4171537,"Tallal Habib","2019-12-28 15:25:02",0.82617
4176153,"Shalabh Srivastava","2019-12-28 15:28:22",0.79652
4187134,SanjeevKumar,"2019-12-28 15:29:20",0.82413
4176153,"Shalabh Srivastava","2019-12-28 15:41:18",0.80163
4180404,"Roland Stenger","2019-12-28 15:42:09",0.80368
4184588,"Hayato Aonami","2019-12-28 15:44:03",0.82413
4182451,"Mike Pegnam","2019-12-28 15:53:22",0.79856
4179499,wtf,"2019-12-28 16:09:57",0.79652
4169591,"Andrew Gao","2019-12-28 16:31:20",0.83435
4169490,"Paulo Pinto","2019-12-28 16:36:38",0.84458
4169490,"Paulo Pinto","2019-12-28 16:40:09",0.84662
4186289,致Great,"2019-12-28 16:53:50",0.82106
4180164,"Amit Maurya","2019-12-28 16:54:19",0.77402
4172666,"Christian de Bouille","2019-12-28 16:55:44",0.77505
4184462,"Adrian Brodzik","2019-12-28 17:05:09",0.71779
4172666,"Christian de Bouille","2019-12-28 17:08:31",0.82413
4188474,Kiyoshi.Nakagawa,"2019-12-28 17:09:18",0.77505
4170958,"Gunes Evitan","2019-12-28 17:15:00",0.83435
4180164,"Amit Maurya","2019-12-28 17:18:58",0.77505
4186340,Graydon,"2019-12-28 17:31:50",0.77607
4181816,LimQingwei,"2019-12-28 17:32:36",0.78425
4188692,"Sam Rosenberg","2019-12-28 17:36:19",0.77096
4174476,"Martin Alonso","2019-12-28 17:36:28",0.66666
4188786,Vadim,"2019-12-28 17:55:23",0.57055
4173329,pansun,"2019-12-28 17:59:32",0.79856
4188433,"Fernando Wittmann","2019-12-28 18:06:44",0.42944
4186198,"King Yiu Suen","2019-12-28 18:10:38",0.82515
4188692,"Sam Rosenberg","2019-12-28 18:12:46",0.77402
4188601,"Julien Lee","2019-12-28 18:18:29",0.77505
4177890,"Marek Nurzynski","2019-12-28 18:29:56",0.83026
4186030,"Mbonu Chinedu ","2019-12-28 18:38:02",0.77096
4174476,"Martin Alonso","2019-12-28 18:56:20",0.78118
4188855,"Ikyath Varma","2019-12-28 19:01:58",0.74028
4179668,"Abhik Jha","2019-12-28 19:04:15",0.83537
4185713,"Michal Daniluk","2019-12-28 19:04:57",0.79959
4185004,"Alexey Lazarev","2019-12-28 19:09:53",0.78834
4186030,"Mbonu Chinedu ","2019-12-28 19:10:54",0.79550
4188855,"Ikyath Varma","2019-12-28 19:26:14",0.76175
4177487,DimaKyn,"2019-12-28 19:34:40",0.82413
4188855,"Ikyath Varma","2019-12-28 19:39:08",0.79447
4188698,"Sohaib Rabbani","2019-12-28 19:42:14",0.75664
4186081,greylord1996,"2019-12-28 19:49:10",0.77811
4182168,Bibind,"2019-12-28 20:03:06",0.78527
4188935,"Srinath V","2019-12-28 20:04:41",0.79243
4186979,YZJ,"2019-12-28 20:07:13",0.83435
4179499,wtf,"2019-12-28 20:10:08",0.81083
4182283,manisha,"2019-12-28 20:24:35",0.77505
4173775,ashmani,"2019-12-28 20:25:04",0.83844
4187403,Player,"2019-12-28 20:25:54",0.77198
4171134,HDKIM,"2019-12-28 20:27:03",0.83435
4183257,dare,"2019-12-28 20:43:30",0.78323
4182090,TO,"2019-12-28 20:43:51",0.68813
4170463,btk1,"2019-12-28 21:00:48",0.83231
4178071,"Sinan Calisir","2019-12-28 21:01:27",0.83435
4185930,RyanYuan,"2019-12-28 21:05:25",0.82413
4188698,"Sohaib Rabbani","2019-12-28 21:08:43",0.77198
4171465,"Adam Louly","2019-12-28 21:34:09",0.83435
4184325,ashok,"2019-12-28 21:44:27",0.76584
4189146,"Alan L","2019-12-28 21:50:46",0.77505
4178938,"Richard Rossmann","2019-12-28 21:53:28",0.80163
4169817,_kiclu,"2019-12-28 21:54:26",0.73006
4169817,_kiclu,"2019-12-28 21:58:06",0.74539
4182270,ksnt,"2019-12-28 22:01:46",0.83435
4189810,"Happy Transformer","2019-12-28 22:04:06",0.82617
4183257,dare,"2019-12-28 22:12:50",0.79345
4172116,"Evgenia Raikakou","2019-12-28 22:14:53",0.80061
4184325,ashok,"2019-12-28 22:23:31",0.77096
4169566,"Dmytro Polokhach","2019-12-28 23:06:42",0.78936
4188698,"Sohaib Rabbani","2019-12-28 23:10:15",0.80879
4188870,"David Cairuz","2019-12-28 23:11:09",0.74335
4181847,"Joao Gamboias","2019-12-28 23:24:23",0.80470
4188870,"David Cairuz","2019-12-28 23:26:55",0.76993
4188870,"David Cairuz","2019-12-28 23:28:46",0.77811
4188433,"Fernando Wittmann","2019-12-28 23:30:07",0.80061
4188474,Kiyoshi.Nakagawa,"2019-12-28 23:30:21",0.79038
4175658,"Krystian Dennis","2019-12-28 23:32:16",0.81186
4174652,BLab,"2019-12-28 23:45:37",0.78834
4188870,"David Cairuz","2019-12-28 23:45:52",0.78220
4189378,"Elias Soltani","2019-12-28 23:47:13",0.77505
4188474,Kiyoshi.Nakagawa,"2019-12-28 23:57:06",0.79652
4186312,vishal,"2019-12-29 00:01:04",0.81186
4174891,"Siarhei Melnik","2019-12-29 00:01:24",0.59918
4169636,"John David Parsons","2019-12-29 00:10:22",0.83231
4179806,"ASHRAE II","2019-12-29 00:15:54",0.83435
4176646,shuto,"2019-12-29 00:19:42",0.83435
4188997,Robe,"2019-12-29 00:37:36",0.82004
4174476,"Martin Alonso","2019-12-29 01:28:46",0.79243
4181991,"Israel Abebe","2019-12-29 01:44:31",0.83026
4181991,"Israel Abebe","2019-12-29 01:47:39",0.83231
4186289,致Great,"2019-12-29 01:48:49",0.82413
4174735,"Disaster Prevention","2019-12-29 01:52:46",0.83435
4182407,Dromosys,"2019-12-29 01:54:40",0.83435
4186081,greylord1996,"2019-12-29 01:57:06",0.77914
4171266,"Thiago Preischadt","2019-12-29 02:00:36",0.79754
4182549,sunshine,"2019-12-29 02:01:21",0.83435
4182491,"Parul Pandey","2019-12-29 02:20:37",0.80674
4179499,wtf,"2019-12-29 02:23:20",0.81288
4174110,Pauravi,"2019-12-29 02:27:45",0.79959
4182756,Loki,"2019-12-29 02:31:06",0.82208
4173921,"Dan T","2019-12-29 02:31:09",0.82924
4188870,"David Cairuz","2019-12-29 03:08:20",0.78834
4175755,kaushikrangarajan,"2019-12-29 03:30:36",0.82924
4185734,Chenghao,"2019-12-29 04:16:23",0.81901
4180983,"Pradeep Singh Makwana","2019-12-29 04:18:06",0.76073
4182451,"Mike Pegnam","2019-12-29 04:29:16",0.80572
4186800,"David Smerkous","2019-12-29 04:40:13",0.77505
4189391,"Thibault OURY ","2019-12-29 04:46:41",0.78834
4173329,pansun,"2019-12-29 05:04:25",0.80061
4174495,JumpingDino,"2019-12-29 05:07:52",0.81083
4186340,Graydon,"2019-12-29 05:17:24",0.79550
4189972,Sonali,"2019-12-29 06:11:00",0.00000
4189972,Sonali,"2019-12-29 06:12:01",0.48568
4183403,xchai,"2019-12-29 06:12:48",0.79243
4188989,Baliram,"2019-12-29 06:35:18",0.57259
4189947,run93,"2019-12-29 06:40:02",0.78527
4171383,Etienne,"2019-12-29 06:40:53",0.75971
4170356,xywang,"2019-12-29 06:50:53",0.84867
4172060,Andy,"2019-12-29 06:54:49",0.81390
4177226,abcd,"2019-12-29 07:01:09",0.84355
4175009,QingZhou,"2019-12-29 07:01:57",0.81697
4186710,Joeana,"2019-12-29 07:05:43",0.79754
4184116,"Akash Rai","2019-12-29 07:07:36",0.80981
4171470,ryati,"2019-12-29 07:08:36",0.79447
4177742,"Shwetank Ag","2019-12-29 07:20:16",0.71676
4172657,"Indra Lin","2019-12-29 07:26:28",0.81799
4186969,"Amartya Gaur","2019-12-29 07:27:50",0.77914
4190022,Rishabh,"2019-12-29 07:44:36",0.83435
4172637,"Mohamed Ali","2019-12-29 08:02:58",0.83435
4174349,"Matvei Novikov","2019-12-29 08:08:37",0.83435
4190115,"Akshay Subramanian","2019-12-29 08:16:07",0.83435
4190116,"Ajay Subramanian","2019-12-29 08:24:10",0.83435
4177299,"Xiaojin Zhou","2019-12-29 08:29:46",0.83435
4173411,"Shreyans Dhankhar","2019-12-29 08:36:01",0.80674
4181951,"Shreyas Soni","2019-12-29 08:39:22",0.77505
4173411,"Shreyans Dhankhar","2019-12-29 08:43:41",0.83435
4177247,"Sandy Cat","2019-12-29 09:07:22",0.72597
4187838,Heisenberg172,"2019-12-29 09:09:28",0.58895
4169784,horohoro,"2019-12-29 09:14:10",0.77198
4177299,"Xiaojin Zhou","2019-12-29 09:15:09",0.83640
4187838,Heisenberg172,"2019-12-29 09:21:00",0.78016
4174019,"Nitesh Halai","2019-12-29 09:29:34",0.79243
4171324,"Antonio Marin","2019-12-29 09:48:21",0.83435
4177299,"Xiaojin Zhou","2019-12-29 09:48:28",0.83844
4190038,"Shinya Iguchi","2019-12-29 10:26:56",0.77505
4177435,hammoo,"2019-12-29 10:44:43",0.80368
4172870,"A. Lesniak","2019-12-29 10:46:07",0.83435
